date,value,type
23:48:13,4620,1
23:48:14,2912,4
23:48:14,4429,3
23:48:15,4574,1
23:48:22,1487,1
23:48:23,1557,2
23:48:24,2994,1
23:48:40,1658,1
23:48:41,1436,2
23:48:48,2867,2
23:48:49,1719,4
23:48:50,1506,4
23:48:53,1587,1
23:48:57,3997,1
23:49:02,1974,1
23:49:28,1558,1
23:49:30,1555,1
23:49:35,4177,4
23:49:49,3677,1
23:49:52,1446,1
23:49:53,4583,1
23:50:13,1558,1
23:50:22,3819,4
23:50:26,1550,1
23:50:35,4453,1
23:50:38,2232,2
23:50:40,4582,1
23:50:41,3147,2
23:50:57,1497,1
23:50:58,2948,1
23:51:22,3642,2
23:51:30,2262,1
23:51:36,3801,1
23:51:38,2588,2
23:51:42,3310,1
23:51:50,1544,1
23:51:53,1771,4
23:51:55,3789,4
23:51:56,3557,1
23:51:58,2865,2
23:52:02,1453,2
23:52:04,3320,2
23:52:04,1676,1
23:52:06,1484,2
23:52:07,1471,1
23:52:15,1546,2
23:52:17,3742,1
23:52:24,3440,2
23:52:27,4135,4
23:52:29,4474,2
23:52:32,4177,1
23:52:34,4495,1
23:52:58,1501,1
23:53:14,4566,4
23:53:16,1441,2
23:53:24,4269,2
23:53:42,3923,1
23:53:44,3985,4
23:53:45,4466,2
23:53:48,3702,3
23:53:51,4466,1
23:53:58,3147,3
23:54:04,3042,1
23:54:07,1555,3
23:54:28,3004,1
23:54:32,1441,1
23:54:33,4439,4
23:54:57,1590,1
23:55:02,1566,2
23:55:05,1785,1
23:55:16,1451,1
23:55:21,4618,1
23:55:22,1612,3
23:55:25,4457,1
23:55:38,4442,1
23:55:48,1882,1
23:55:49,1566,2
23:55:50,1792,1
23:55:58,4606,1
23:55:59,1551,2
23:56:12,3756,2
23:56:27,4566,2
23:56:34,1572,1
23:56:36,2259,2
23:56:39,1479,1
23:56:52,3248,4
23:57:10,1454,1
23:57:20,2360,3
23:57:22,1936,1
23:57:25,1829,1
23:57:29,4478,2
23:57:33,1570,1
23:57:40,1466,1
23:57:49,4298,2
23:57:53,4591,1
23:58:06,3095,1
23:58:07,1559,1
23:58:21,1442,4
23:58:27,4467,1
23:58:30,4462,3
23:58:32,1441,1
23:58:40,2943,4
23:58:45,1571,1
23:58:50,1480,2
23:58:56,3417,4
23:58:59,4476,1
23:59:06,4585,1
23:59:14,4592,1
23:59:19,4175,2
23:59:24,3562,1
23:59:28,1549,2
23:59:43,1658,1
23:59:48,1810,2
23:59:56,2206,4
0:00:01,1440,2
0:00:01,1551,2
0:00:02,1591,1
0:00:03,2323,3
0:00:07,2512,2
0:00:24,3688,3
0:00:28,1453,1
0:00:41,4466,2
0:00:42,1540,2
0:00:44,1437,1
0:01:06,2406,2
0:01:08,3577,2
0:01:22,3330,2
0:01:24,4637,4
0:01:27,4294,4
0:01:29,3822,4
0:01:32,3769,4
0:01:33,4294,4
0:01:36,4660,4
0:01:38,4691,4
0:01:38,4477,1
0:01:40,2288,2
0:01:40,4697,4
0:01:41,4678,1
0:01:57,1803,2
0:01:57,4250,1
0:02:00,2452,2
0:02:06,1558,1
0:02:22,1557,1
0:02:50,1725,3
0:03:00,2932,1
0:03:00,4230,1
0:03:05,4233,4
0:03:08,2240,1
0:03:11,1581,1
0:03:16,4475,1
0:03:22,4476,1
0:03:22,1545,2
0:03:33,4455,1
0:03:36,1553,1
0:03:44,1435,1
0:03:59,1557,1
0:04:05,2628,2
0:04:07,3185,1
0:04:08,4141,2
0:04:09,1563,2
0:04:24,2613,1
0:04:41,1894,1
0:04:56,1996,2
0:04:59,1546,1
0:05:13,4480,1
0:05:28,3933,1
0:05:30,1444,2
0:05:36,4515,1
0:05:40,4460,2
0:05:45,2942,1
0:05:49,2376,4
0:05:59,4251,4
0:06:16,1691,2
0:06:18,2167,3
0:06:19,4154,2
0:06:20,1552,1
0:06:20,1576,1
0:06:41,2195,1
0:06:48,4593,1
0:06:50,4618,1
0:06:54,4361,2
0:06:56,4579,2
0:06:56,1574,1
0:07:04,1572,2
0:07:16,1730,2
0:07:21,4463,3
0:07:26,4445,1
0:07:26,3526,1
0:07:34,4464,1
0:07:42,1531,1
0:07:42,1555,1
0:07:42,4509,2
0:07:44,1778,2
0:07:53,2667,2
0:07:54,1496,1
0:08:04,2946,1
0:08:04,1558,1
0:08:11,1562,1
0:08:12,2350,2
0:08:14,1694,1
0:08:16,1909,2
0:08:16,4003,2
0:08:17,2868,1
0:08:40,1572,1
0:08:41,4592,2
0:08:47,1440,1
0:08:49,1438,1
0:09:02,3434,1
0:09:06,1774,1
0:09:09,4574,1
0:09:10,4634,1
0:09:11,1463,2
0:09:13,1549,3
0:09:13,1565,1
0:09:14,1961,2
0:09:20,1591,2
0:09:21,4146,1
0:09:30,3996,4
0:09:41,3374,3
0:09:54,4365,2
0:09:57,4486,2
0:09:58,4571,2
0:10:17,1957,2
0:10:19,3962,1
0:10:23,1448,1
0:10:29,2835,2
0:10:36,4598,2
0:10:37,4126,1
0:10:57,1572,1
0:11:01,1548,1
0:11:28,1440,1
0:11:31,3297,1
0:11:33,4401,1
0:11:53,1883,2
0:11:55,4471,1
0:11:55,2941,1
0:12:00,2093,1
0:12:06,4603,1
0:12:07,3621,4
0:12:15,4469,2
0:12:18,1443,1
0:12:20,1956,3
0:12:21,1589,1
0:12:38,3614,2
0:12:40,3024,1
0:12:41,1456,1
0:12:48,2801,2
0:13:03,2524,4
0:13:04,3787,2
0:13:08,1563,2
0:13:08,1475,1
0:13:08,3321,1
0:13:18,1481,1
0:13:40,1458,1
0:13:43,3406,1
0:13:46,1586,1
0:13:46,3019,4
0:13:53,4176,4
0:13:55,1551,1
0:14:00,1659,1
0:14:12,4437,1
0:14:22,1441,1
0:14:26,4611,2
0:14:31,4437,1
0:14:40,1557,1
0:14:43,1662,3
0:14:56,1595,1
0:15:11,2281,1
0:15:16,2758,4
0:15:25,4618,1
0:15:29,1553,1
0:15:31,1577,1
0:15:36,4516,2
0:15:45,4068,2
0:15:53,1582,2
0:16:05,1567,1
0:16:25,2820,1
0:16:26,1836,2
0:16:27,1550,1
0:16:36,1856,3
0:16:37,4582,1
0:16:46,4614,1
0:16:53,1594,1
0:16:55,1696,3
0:16:55,1447,1
0:17:06,1556,2
0:17:10,1712,3
0:17:14,1556,3
0:17:15,2585,3
0:17:16,3983,1
0:17:18,1588,1
0:17:22,2257,1
0:17:27,4006,1
0:17:32,4250,1
0:17:34,3838,1
0:17:36,3699,3
0:17:38,1698,4
0:17:40,4149,4
0:18:05,1438,1
0:18:05,3603,1
0:18:08,2943,2
0:18:16,4128,1
0:18:17,1451,1
0:18:22,2378,3
0:18:31,1548,1
0:18:37,1446,1
0:18:38,1693,2
0:18:39,1557,1
0:18:46,1554,2
0:18:59,2220,1
0:19:09,1698,4
0:19:10,3901,1
0:19:12,4624,2
0:19:15,4531,2
0:19:16,1568,2
0:19:17,1553,3
0:19:17,3508,1
0:19:22,3498,2
0:19:27,1563,1
0:19:48,4633,1
0:19:52,4357,2
0:19:55,4621,2
0:19:58,1622,1
0:20:00,3858,1
0:20:10,2732,2
0:20:13,3942,1
0:20:35,4010,2
0:20:36,1521,1
0:20:38,4082,4
0:20:39,4439,1
0:20:39,4594,2
0:20:41,2259,1
0:20:43,4466,1
0:20:49,4219,4
0:20:49,2734,2
0:20:51,2864,1
0:21:05,1443,2
0:21:19,2087,1
0:21:29,1947,1
0:21:34,1561,1
0:21:38,2375,1
0:21:40,3068,4
0:21:40,3091,2
0:21:47,2538,1
0:21:49,1581,1
0:21:52,3902,1
0:22:08,4614,1
0:22:13,4482,2
0:22:22,3240,1
0:22:30,3248,4
0:22:30,1560,1
0:22:32,1483,1
0:22:39,3815,1
0:22:53,4580,2
0:23:25,1566,1
0:23:31,1591,2
0:23:31,4439,4
0:23:38,1637,1
0:23:40,1947,1
0:23:42,1549,1
0:23:46,4631,3
0:23:51,4610,1
0:23:56,2135,2
0:24:02,4632,2
0:24:05,1438,1
0:24:07,4486,1
0:24:13,1527,2
0:24:24,1558,1
0:24:24,3710,1
0:24:35,4617,1
0:24:36,4478,2
0:24:37,4624,2
0:24:39,1674,1
0:24:40,1439,1
0:24:45,2573,3
0:24:49,4359,2
0:24:50,2276,4
0:25:04,2237,1
0:25:06,1564,1
0:25:23,1522,1
0:25:26,4321,1
0:25:27,2645,1
0:25:30,2379,4
0:25:33,1658,3
0:25:42,1569,3
0:25:55,1588,1
0:25:56,4577,1
0:25:56,1859,1
0:25:57,1694,2
0:25:58,3549,3
0:26:03,2382,1
0:26:04,3440,1
0:26:10,4592,2
0:26:11,3911,1
0:26:11,4470,2
0:26:12,3747,1
0:26:30,4480,1
0:26:30,1573,1
0:26:33,1989,1
0:26:46,4565,1
0:27:06,2483,3
0:27:12,4060,4
0:27:16,2920,1
0:27:17,1593,2
0:27:20,1440,1
0:27:22,1551,1
0:27:23,4527,1
0:27:24,3739,1
0:27:27,1554,2
0:27:29,1441,1
0:27:34,2786,2
0:27:38,1683,1
0:27:39,1583,1
0:28:02,2658,1
0:28:06,1451,1
0:28:22,1771,3
0:28:35,1436,1
0:29:07,4460,1
0:29:19,1457,1
0:29:24,3988,1
0:29:33,3766,4
0:29:53,4458,1
0:29:53,4582,1
0:30:02,4417,1
0:30:04,1573,1
0:30:29,4591,2
0:30:32,4183,1
0:30:37,1576,1
0:30:49,2715,1
0:30:52,1453,1
0:30:53,1555,1
0:31:04,3104,2
0:31:08,3114,1
0:31:09,3389,1
0:31:09,2452,1
0:31:09,1689,2
0:31:11,3472,1
0:31:19,3761,1
0:31:19,2035,1
0:31:27,1560,1
0:31:28,1552,1
0:31:29,2195,1
0:31:41,2842,4
0:31:53,4294,4
0:31:55,2107,3
0:31:57,1549,1
0:31:57,4312,2
0:32:11,1437,1
0:32:13,4567,1
0:32:22,2079,2
0:32:23,1746,1
0:32:28,1566,1
0:32:28,1439,1
0:32:29,3176,2
0:32:33,1565,1
0:32:34,1751,2
0:32:36,4367,1
0:32:39,4367,4
0:32:49,1446,1
0:32:51,3975,1
0:32:55,4488,2
0:32:58,3999,1
0:33:13,2475,4
0:33:17,1571,4
0:33:18,2685,2
0:33:18,1698,3
0:33:22,1567,1
0:33:34,3185,2
0:33:44,4357,1
0:34:00,4014,4
0:34:06,2304,4
0:34:06,3675,1
0:34:07,3142,3
0:34:10,1546,3
0:34:14,1563,3
0:34:25,1559,1
0:34:39,1436,3
0:34:43,1704,1
0:34:45,2872,2
0:34:45,1512,1
0:35:00,4465,1
0:35:05,4083,2
0:35:32,1553,1
0:35:33,3559,2
0:35:33,3726,1
0:35:39,4519,4
0:35:49,4031,3
0:35:55,1588,1
0:35:57,2289,1
0:36:03,1443,1
0:36:03,4614,1
0:36:04,1443,1
0:36:18,4623,1
0:36:22,1572,3
0:36:23,1437,2
0:36:25,1435,1
0:36:25,4014,4
0:36:29,4111,1
0:36:33,1920,4
0:36:36,4466,1
0:36:38,1438,2
0:36:40,2572,2
0:36:41,4253,1
0:36:41,2813,4
0:36:46,4604,1
0:36:57,4482,2
0:37:09,4507,1
0:37:11,4555,3
0:37:18,4329,1
0:37:24,4294,4
0:37:30,4466,3
0:37:32,3933,1
0:37:32,4504,1
0:37:54,1558,1
0:37:57,4024,2
0:38:00,1520,1
0:38:02,2588,1
0:38:14,1559,3
0:38:15,2416,1
0:38:20,3393,1
0:38:23,2601,4
0:38:31,1451,1
0:38:34,2896,2
0:38:34,1570,1
0:38:44,1591,1
0:38:46,1555,2
0:38:46,4016,2
0:38:52,4486,1
0:38:52,1492,1
0:38:54,1698,1
0:38:59,3882,2
0:39:01,1693,1
0:39:09,1560,1
0:39:12,4314,4
0:39:36,3287,1
0:39:38,4509,3
0:39:40,4630,2
0:39:40,4480,2
0:39:41,1444,1
0:39:43,3433,1
0:39:50,1608,1
0:39:52,1614,3
0:39:54,4554,2
0:39:56,4096,2
0:39:59,4151,1
0:40:06,2409,2
0:40:08,1566,3
0:40:09,1577,1
0:40:10,1557,1
0:40:14,1602,1
0:40:21,3363,1
0:40:29,1565,1
0:40:46,1696,1
0:40:46,4597,1
0:40:47,1506,1
0:40:50,4002,1
0:41:06,2265,3
0:41:08,1579,1
0:41:09,1691,1
0:41:21,3783,1
0:41:22,4604,2
0:41:22,2501,2
0:41:37,1562,3
0:41:49,4473,1
0:41:53,4518,3
0:41:59,4467,2
0:42:00,3689,2
0:42:05,2454,1
0:42:09,3705,4
0:42:10,4630,3
0:42:10,4630,1
0:42:13,3782,2
0:42:21,2890,2
0:42:22,4615,1
0:42:26,2782,4
0:42:34,2795,2
0:42:39,4480,2
0:42:39,1555,1
0:42:42,4527,2
0:42:43,2485,1
0:42:53,1562,3
0:42:54,1611,1
0:43:12,2240,1
0:43:16,2646,2
0:43:26,4339,2
0:43:30,3726,1
0:43:31,1577,2
0:43:37,3379,2
0:43:38,1698,2
0:43:41,2220,2
0:43:41,4194,4
0:43:52,3190,1
0:43:57,4043,1
0:43:57,4465,1
0:43:57,4589,2
0:43:57,3352,1
0:44:02,1555,1
0:44:04,4541,2
0:44:09,4608,1
0:44:17,1573,2
0:44:23,4193,4
0:44:24,1570,1
0:44:29,4491,1
0:44:32,4102,1
0:44:47,2181,1
0:44:49,4634,1
0:44:54,2170,2
0:44:58,3959,1
0:45:02,4028,1
0:45:07,2134,1
0:45:11,2222,1
0:45:17,2318,1
0:45:22,2748,4
0:45:23,1637,4
0:45:23,2742,4
0:45:24,4486,1
0:45:24,2757,1
0:45:26,1451,1
0:45:28,4028,3
0:45:36,3990,2
0:45:37,2479,1
0:45:48,4317,1
0:45:56,1682,1
0:45:59,1460,1
0:45:59,4596,1
0:46:04,3773,2
0:46:10,4047,2
0:46:11,1448,1
0:46:17,3379,1
0:46:21,2163,1
0:46:21,1579,3
0:46:30,3000,2
0:46:32,2171,1
0:46:34,3135,1
0:46:36,1596,1
0:46:51,1582,1
0:47:09,1568,1
0:47:20,2304,3
0:47:20,2335,4
0:47:23,4207,4
0:47:25,4410,2
0:47:26,1456,2
0:47:26,2029,4
0:47:32,2621,1
0:47:37,1593,1
0:47:42,1612,1
0:47:47,4630,1
0:47:50,1567,1
0:47:51,1447,1
0:47:54,1582,1
0:47:56,1535,1
0:48:01,3037,4
0:48:06,2383,1
0:48:07,4223,1
0:48:18,1600,1
0:48:24,3971,2
0:48:29,3846,1
0:48:35,1559,1
0:48:35,3677,2
0:48:38,2931,2
0:48:40,1466,1
0:48:47,4034,3
0:48:49,1553,2
0:48:53,1558,4
0:48:55,4508,4
0:48:57,2182,1
0:48:58,1562,2
0:49:01,1841,4
0:49:03,1582,1
0:49:13,2291,1
0:49:15,1446,1
0:49:17,1618,1
0:49:18,1608,2
0:49:27,2669,1
0:49:32,4567,2
0:49:35,4488,1
0:49:39,3791,1
0:49:46,1755,1
0:49:50,4482,1
0:49:55,2147,1
0:49:59,2318,2
0:50:05,1454,1
0:50:14,3474,3
0:50:18,3929,1
0:50:20,4571,2
0:50:31,1595,2
0:50:51,1619,1
0:50:52,3592,1
0:50:57,1628,1
0:51:00,3945,1
0:51:01,1478,1
0:51:02,3774,4
0:51:03,1556,1
0:51:03,4619,2
0:51:04,1716,2
0:51:06,4616,1
0:51:11,1623,3
0:51:13,1716,1
0:51:17,4406,1
0:51:25,2689,2
0:51:30,4471,1
0:51:32,3869,1
0:51:33,4475,2
0:51:42,1891,1
0:51:49,4322,1
0:52:20,1457,2
0:52:21,1559,1
0:52:25,2264,1
0:52:31,3603,1
0:52:33,1451,1
0:52:44,4088,2
0:52:46,3381,1
0:52:47,4471,4
0:53:31,4591,1
0:53:35,4361,3
0:53:37,1596,1
0:53:44,2627,2
0:53:47,2187,2
0:54:04,4478,2
0:54:14,2257,4
0:54:27,4190,2
0:54:30,4615,1
0:54:34,4546,1
0:54:37,3719,1
0:54:37,4131,1
0:54:46,3754,1
0:54:56,4192,2
0:54:57,1698,1
0:55:01,2307,1
0:55:03,1611,1
0:55:05,1724,2
0:55:08,4597,1
0:55:21,4586,1
0:55:23,4541,2
0:55:25,2971,2
0:55:28,4474,1
0:55:36,3848,1
0:55:44,2383,1
0:55:52,4479,2
0:55:54,1597,2
0:56:02,3633,1
0:56:17,4490,2
0:56:25,2147,1
0:56:33,3787,1
0:56:33,4530,4
0:56:34,4511,2
0:56:38,4258,4
0:56:39,1449,2
0:56:39,3298,2
0:56:58,1565,1
0:56:59,2192,1
0:57:02,1698,1
0:57:10,4539,1
0:57:12,1583,4
0:57:14,1554,1
0:57:15,1454,1
0:57:23,2297,1
0:57:24,2996,4
0:57:34,1454,3
0:57:36,3767,1
0:57:42,1720,1
0:57:43,1550,1
0:57:55,3567,2
0:57:58,1587,2
0:58:04,1445,2
0:58:13,1552,2
0:58:18,1689,2
0:58:35,3043,1
0:58:57,3051,1
0:59:00,1588,2
0:59:06,2262,1
0:59:11,1611,1
0:59:13,2235,1
0:59:23,4117,2
0:59:24,4290,1
0:59:29,4046,2
0:59:32,1566,2
0:59:40,4260,2
0:59:43,4029,2
0:59:47,4489,2
0:59:47,1819,4
0:59:48,2270,1
1:00:05,2379,1
1:00:13,4610,2
1:00:15,2001,1
1:00:22,1578,1
1:00:32,1706,2
1:00:34,4565,2
1:00:36,1445,2
1:00:40,3312,1
1:00:40,3999,2
1:00:41,4468,1
1:00:44,1632,1
1:00:52,3822,2
1:00:53,2381,1
1:00:54,1641,3
1:00:57,2502,3
1:01:16,4053,2
1:01:16,3810,4
1:01:20,4411,2
1:01:25,4484,1
1:01:31,3762,3
1:01:41,1450,1
1:01:43,4578,2
1:01:45,1579,2
1:01:51,3793,2
1:02:02,2264,1
1:02:10,1569,1
1:02:19,1970,3
1:02:19,1953,1
1:02:19,2026,2
1:02:21,4463,1
1:02:21,4464,1
1:02:24,2054,1
1:02:25,1461,1
1:02:26,1458,2
1:02:27,3945,1
1:02:31,4473,3
1:02:32,1457,1
1:02:33,3851,2
1:02:41,4533,1
1:02:55,1566,1
1:02:55,1555,2
1:03:02,4596,1
1:03:23,1447,2
1:03:28,4466,1
1:03:31,1561,1
1:03:40,3068,1
1:03:40,2999,1
1:03:44,4057,1
1:03:54,1714,1
1:03:59,3124,4
1:04:07,4061,1
1:04:11,3147,2
1:04:21,1559,1
1:04:38,1449,1
1:04:45,1564,1
1:05:00,3268,4
1:05:09,1449,1
1:05:10,2003,4
1:05:12,1544,1
1:05:15,1572,1
1:05:20,2588,1
1:05:25,1565,2
1:05:35,4469,3
1:05:38,1591,1
1:05:42,4630,1
1:05:46,1695,2
1:05:57,1693,3
1:05:58,3561,2
1:06:11,3568,2
1:06:11,1555,1
1:06:16,4430,1
1:06:19,4467,1
1:06:22,1570,1
1:06:23,2176,3
1:06:29,3090,1
1:06:32,1601,1
1:06:33,1553,2
1:06:33,4473,4
1:06:44,1681,1
1:06:46,2339,1
1:06:47,4356,1
1:06:56,4467,1
1:07:02,1447,2
1:07:07,2282,1
1:07:09,1795,4
1:07:16,1567,2
1:07:17,1691,1
1:07:31,4608,1
1:07:39,1820,1
1:07:55,4363,4
1:07:56,3536,4
1:07:57,1552,1
1:08:00,4569,2
1:08:05,3013,1
1:08:05,2418,1
1:08:18,2380,3
1:08:31,1555,1
1:08:33,2708,1
1:08:37,3894,1
1:08:48,4470,2
1:08:51,1583,1
1:08:57,1923,1
1:08:59,1558,1
1:09:03,4229,4
1:09:03,1975,1
1:09:07,1569,1
1:09:16,1569,1
1:09:18,4626,2
1:09:21,1565,4
1:09:22,4482,1
1:09:36,3946,2
1:09:43,4212,2
1:09:52,4342,1
1:09:56,1456,1
1:09:59,1610,2
1:10:01,1711,3
1:10:03,1569,3
1:10:04,3561,1
1:10:08,1563,3
1:10:13,2178,2
1:10:13,4164,1
1:10:15,2697,2
1:10:19,3276,1
1:10:24,4064,2
1:10:37,2180,1
1:10:40,1520,1
1:10:40,4514,1
1:10:42,1557,1
1:10:42,1600,1
1:11:03,3660,4
1:11:10,1568,2
1:11:11,4592,1
1:11:17,4513,1
1:11:18,1691,2
1:11:21,3354,2
1:11:30,2432,1
1:11:40,1563,2
1:11:45,1559,1
1:11:52,4463,1
1:11:59,3007,1
1:12:02,2875,2
1:12:09,1588,1
1:12:13,2266,1
1:12:27,4518,1
1:12:28,4460,1
1:12:32,4608,1
1:12:41,4092,2
1:12:50,1485,2
1:12:51,1694,1
1:13:01,2944,4
1:13:01,2255,2
1:13:12,1581,1
1:13:18,3266,2
1:13:20,1721,1
1:13:37,1458,1
1:13:38,3306,4
1:13:40,2635,3
1:13:42,2542,4
1:13:42,3650,4
1:13:59,4575,2
1:14:01,4476,2
1:14:04,1554,1
1:14:06,2289,3
1:14:10,2126,1
1:14:21,4518,1
1:14:24,2434,1
1:14:26,1782,1
1:14:27,1565,1
1:14:31,1553,3
1:14:32,4016,1
1:14:34,4510,1
1:14:38,4612,1
1:14:44,1559,1
1:14:47,1676,2
1:15:00,2509,1
1:15:05,4016,4
1:15:08,3150,1
1:15:09,1448,1
1:15:19,2497,2
1:15:24,3543,1
1:15:29,1574,1
1:15:31,2750,1
1:15:31,4563,1
1:15:38,4086,1
1:15:43,3078,1
1:16:00,4460,1
1:16:07,1614,2
1:16:11,1559,3
1:16:14,3975,1
1:16:21,4592,1
1:16:27,4608,1
1:16:29,1582,1
1:16:45,4320,4
1:16:51,2086,2
1:16:56,4485,2
1:17:02,1560,1
1:17:16,1961,4
1:17:19,2377,1
1:17:26,1583,1
1:17:29,1709,1
1:17:43,1606,2
1:17:46,3993,1
1:17:52,4484,1
1:17:56,2822,4
1:17:58,4491,1
1:18:03,1577,2
1:18:07,1454,1
1:18:16,4486,1
1:18:24,4155,1
1:18:27,1565,1
1:18:41,4517,1
1:18:47,4480,3
1:18:47,4490,1
1:18:49,1601,2
1:18:51,2547,1
1:19:00,2298,1
1:19:12,3429,2
1:19:18,1449,1
1:19:24,4482,2
1:19:36,1585,2
1:19:38,4607,1
1:19:54,1566,1
1:19:54,1927,4
1:19:55,2826,2
1:20:02,1574,3
1:20:02,1572,2
1:20:09,2911,2
1:20:14,1494,3
1:20:16,3884,1
1:20:23,1581,1
1:20:26,2367,3
1:20:26,1554,2
1:20:48,3561,1
1:20:50,2963,4
1:21:04,4478,1
1:21:07,3166,1
1:21:10,1443,2
1:21:18,3067,1
1:21:21,4596,1
1:21:26,4261,1
1:21:28,2921,2
1:21:31,1558,1
1:21:33,4574,1
1:21:37,1490,1
1:21:43,3954,1
1:22:14,1443,1
1:22:17,1445,1
1:22:21,1446,1
1:22:25,3998,3
1:22:28,1564,1
1:22:33,3912,2
1:22:46,4504,2
1:22:47,1577,1
1:22:52,1578,1
1:22:52,3928,1
1:22:53,1775,2
1:22:59,1738,1
1:23:01,4514,1
1:23:20,1543,2
1:23:27,3646,1
1:23:28,1673,1
1:23:30,4620,1
1:23:38,1553,2
1:23:39,2372,4
1:23:42,3290,2
1:23:43,1708,2
1:23:44,4024,4
1:23:47,4626,1
1:23:49,4290,1
1:24:04,1445,1
1:24:08,3233,1
1:24:08,4543,4
1:24:26,2203,1
1:24:29,4348,2
1:24:34,4591,1
1:24:34,2163,1
1:24:37,1581,3
1:24:50,2914,2
1:24:52,2632,1
1:24:59,2865,1
1:25:05,3405,2
1:25:08,4454,1
1:25:09,1558,1
1:25:13,2944,1
1:25:25,1561,3
1:25:31,4447,1
1:25:36,2241,2
1:25:37,2022,2
1:25:44,1828,1
1:25:54,4583,2
1:25:57,2239,1
1:26:05,1558,1
1:26:08,4462,1
1:26:10,4613,1
1:26:10,2252,2
1:26:11,4130,1
1:26:14,3277,2
1:26:22,1697,3
1:26:23,1705,4
1:26:24,1584,1
1:26:26,1550,1
1:26:27,1563,1
1:26:30,4128,4
1:26:33,2206,1
1:26:36,1478,1
1:26:43,4595,2
1:26:55,4099,1
1:26:58,3123,2
1:27:01,1552,1
1:27:05,1448,1
1:27:09,3070,1
1:27:09,2579,1
1:27:32,4580,2
1:27:45,2724,1
1:28:26,1543,1
1:28:29,3996,2
1:28:31,1583,1
1:28:32,1539,1
1:28:37,4612,1
1:28:41,4461,3
1:28:47,1593,2
1:28:48,4533,2
1:29:09,4014,4
1:29:15,3336,2
1:29:21,1576,2
1:29:26,1448,1
1:29:28,3586,2
1:29:44,3709,2
1:29:47,2461,3
1:29:48,3729,4
1:29:51,4591,1
1:29:54,2995,1
1:30:07,2485,1
1:30:08,3496,1
1:30:23,1700,1
1:30:23,4577,1
1:30:53,1523,1
1:31:03,4469,1
1:31:06,3636,1
1:31:09,1702,1
1:31:14,4632,1
1:31:16,4069,1
1:31:18,1624,1
1:31:32,3738,2
1:31:34,1560,1
1:31:36,1707,2
1:31:48,1682,1
1:31:49,1448,1
1:31:51,1707,1
1:31:55,2526,1
1:32:10,1609,2
1:32:29,2781,2
1:32:30,4198,4
1:32:34,1564,4
1:32:36,1446,1
1:32:38,3352,2
1:32:48,4472,1
1:33:22,3244,4
1:33:29,2981,1
1:33:37,1886,1
1:33:39,1570,3
1:33:39,3096,1
1:33:40,4548,1
1:33:42,4611,1
1:34:09,1450,2
1:34:14,1477,1
1:34:16,2634,1
1:34:19,4337,2
1:34:42,1563,1
1:34:49,4487,2
1:34:51,1560,2
1:34:59,1570,2
1:35:03,2260,1
1:35:04,1599,1
1:35:06,4603,2
1:35:12,3810,1
1:35:16,4211,1
1:35:17,4488,4
1:35:25,4486,1
1:35:27,1928,2
1:35:31,1732,1
1:35:31,3582,1
1:35:35,1601,1
1:35:36,1624,1
1:35:38,3504,1
1:35:42,2696,2
1:35:42,3125,2
1:35:45,2632,2
1:35:47,4601,2
1:35:54,4381,3
1:35:56,3236,2
1:35:57,1843,1
1:36:01,4584,1
1:36:16,2074,4
1:36:27,1583,1
1:36:38,1559,1
1:36:39,3152,1
1:36:43,1476,1
1:36:49,2061,3
1:37:03,1593,2
1:37:06,4615,2
1:37:15,3844,1
1:37:24,1462,1
1:37:29,2826,1
1:37:32,2509,1
1:37:46,4625,1
1:37:49,4351,1
1:37:50,2720,4
1:37:56,3043,1
1:37:56,3917,1
1:38:11,1932,2
1:38:30,3772,2
1:38:41,1716,2
1:38:41,3174,2
1:38:45,4523,1
1:38:54,4541,4
1:38:57,4618,1
1:39:00,4108,2
1:39:02,1560,2
1:39:08,4492,2
1:39:10,4411,2
1:39:18,1562,1
1:39:29,4291,2
1:39:31,3419,1
1:39:37,4480,1
1:39:37,1591,1
1:39:40,3868,1
1:39:41,1448,1
1:39:55,2993,2
1:39:56,4156,1
1:39:59,4229,1
1:40:07,4612,1
1:40:13,1557,1
1:40:16,1558,1
1:40:16,2913,1
1:40:38,1567,1
1:40:42,2601,1
1:40:45,3789,1
1:40:48,1701,2
1:41:05,1589,1
1:41:12,3235,1
1:41:27,4463,1
1:41:37,1854,3
1:41:46,2605,2
1:41:46,2696,4
1:41:49,4597,1
1:41:59,2584,1
1:42:07,2458,1
1:42:13,1564,3
1:42:27,4591,1
1:42:28,4440,1
1:42:41,1457,1
1:42:45,1666,2
1:42:56,3126,2
1:42:59,1568,1
1:43:08,1726,2
1:43:11,3869,2
1:43:12,4001,1
1:43:17,2438,1
1:43:25,1822,3
1:43:39,1574,1
1:43:40,2372,1
1:43:46,3085,1
1:43:55,4471,1
1:44:01,4188,1
1:44:08,3659,2
1:44:13,1743,4
1:44:26,1456,1
1:44:33,4482,1
1:44:36,1563,1
1:44:38,4486,4
1:44:41,2433,1
1:44:48,3577,1
1:45:04,4626,1
1:45:12,3771,1
1:45:30,1575,1
1:45:31,3704,1
1:45:32,3848,1
1:45:43,1562,1
1:45:49,2739,1
1:46:10,1574,3
1:46:18,4343,1
1:46:37,3989,1
1:46:47,2630,1
1:46:50,1568,1
1:46:54,1447,2
1:46:55,1586,1
1:46:59,1906,4
1:47:03,4614,3
1:47:05,1573,2
